descent,evals,best_f,land_opt,dist,stop,n_rep,x0,x1,x2,x3,x4
27,,1.94053303046,16,0.685996,taboo,1,2.07558266256,1.21424099213,-1.59453257255,-0.955829657901,1.28300237083
28,,0.98119153655,11,0.49055,taboo,1,-1.48821320053,1.01529467074,0.473880796029,1.46727420932,-3.53894456552
29,,0.970291169346,16,0.485071,taboo,1,2.16790196928,1.41795566569,-1.20119950116,-0.777126381194,0.598008488607
30,,0,9,1.36923e-08,taboo,5,-3.76778477831,-2.99995985271,-2.36883523608,2.34564770507,0.286597649475
31,,0.973081525082,2,0.486509,taboo,1,-2.11662774011,-0.70843427421,-1.66509350978,-4.56119652539,-3.82621102359
32,,0,14,4.19508e-09,taboo,10,1.85820170583,0.394715345678,0.908763930062,-4.20044376874,-3.98985921994
33,,0.970253288079,16,0.485072,taboo,1,2.67709035235,1.05136261414,-1.33206866455,-0.934966049663,0.784784291179
34,,1.94048122571,16,0.685996,taboo,1,2.46473056789,1.28644403855,-1.33144026833,-1.07679886346,0.44593614189
35,,3.88097548931,16,0.970145,taboo,1,2.59722624416,1.76791053787,-1.71092422912,-1.13030136617,0.718616547905
36,,1.94047507909,16,0.685996,taboo,2,2.48368392274,1.16515460894,-0.546327170714,-0.808168784189,0.93332290731
37,,0.962855063175,0,0.481333,taboo,1,3.08590067749,1.27990890749,0.126901285586,-1.29057695816,-3.69857578665
38,,1.95531338627,6,0.691272,taboo,1,-1.07189702851,3.6767068651,-2.67755812732,0.754008588198,-0.230811599825
39,,1.88800741729,17,0.667098,taboo,1,0.618913144506,3.2157925902,1.08573318986,-2.70770733693,-4.08313353765
40,,0.977653379676,6,0.488803,taboo,1,-1.06588833146,3.66894697008,-3.14708528855,0.623165582517,-0.195360088268
41,,1.94053906344,16,0.685995,taboo,1,2.13352158102,1.66551209113,-1.25954328553,-1.05058327503,0.905654970185
42,,1.95530254528,6,0.691272,taboo,1,-1.42222228105,3.41294010037,-3.85867659876,1.31704925187,-0.314915897653
43,,0.962850711975,0,0.481333,taboo,1,3.32720336766,1.16336566091,-0.0474339508998,-0.718352925491,-3.88220841842
44,,0.962921488125,0,0.481332,taboo,1,2.88438429583,1.15150205487,0.461833747585,-0.758571652648,-3.80371635941
45,,0.951811772149,18,0.475722,taboo,1,0.687321666569,2.01726209753,-0.591767902932,-4.58015135389,-2.94014050407
46,,0.944011911397,17,0.471709,taboo,1,0.219933221729,2.43270729058,1.40919636579,-3.03690622903,-3.72656622756
47,,2.88852270632,0,0.833694,taboo,1,3.13624173868,1.07564582621,-0.63206965956,-0.467618883221,-4.00277315012
48,,1.96228055516,11,0.693743,taboo,1,-1.43648024147,0.979382030193,0.377374180039,1.2576206167,-3.96720322436
49,,0.919296181348,3,0.458763,taboo,1,3.14627551569,3.0698182423,3.15343406846,-3.03548497513,-0.503135235831
50,,2.91091794947,16,0.840168,taboo,1,2.46012530582,0.466328684622,-0.82297194109,-0.439960194668,1.003023046
51,,0.970252519294,16,0.485072,taboo,3,2.21338548737,0.948964628809,-0.880688064798,-0.855247912706,0.97182247489
52,,2.91083226211,16,0.840169,taboo,1,2.12891590576,0.845396311666,-0.751075671407,-0.413743490652,1.46274178921
53,,1.92567109654,0,0.680708,taboo,1,2.87734192879,1.19960808765,-0.411540822441,-1.16511475181,-4.281189995
54,,0.983857037444,7,0.491922,taboo,1,0.289893264984,-3.48319835138,0.818797894583,-3.16102322776,2.67369415206
55,,0.962950358244,0,0.481331,taboo,1,2.45212184806,1.18032568526,0.0515338750336,-1.08006151119,-3.74064833571
56,,0,12,1.67033e-08,taboo,10,-1.1967733378,-0.302203419268,2.71649014853,-4.41635180512,-3.25334809373
57,,2.91093339269,16,0.840167,taboo,1,2.15544668225,0.49769544515,-1.21567652243,-0.760495667033,1.34916874527
58,,0,13,4.70586e-09,taboo,13,-2.1741540896,1.19413213563,0.888147057139,-4.00247314604,0.691951171268
59,,0.981150859118,11,0.49055,taboo,1,-1.00328883714,0.927495019093,1.31474779167,1.40223793755,-3.6306506176
60,,1.92576916155,0,0.680707,taboo,1,2.73072126812,0.595313728356,-0.112340175035,-0.609481098104,-3.9046197765
61,,0.962856952233,0,0.481333,taboo,1,2.92695882744,0.703376710215,0.0125111222797,-1.00085012805,-3.79176716292
62,,1.94048859407,16,0.685996,taboo,1,2.00102563279,1.18404596246,-0.880059476276,-0.997080769125,0.632974396921
63,,0.919290455942,3,0.458763,taboo,1,2.78277929814,3.11980203147,3.16017526183,-3.11675119005,0.0256844935336
64,,1.94054462561,16,0.685995,taboo,1,2.04905213885,1.56194287045,-1.12993129667,-0.609078031515,1.39657489864
65,,0,16,4.69452e-09,taboo,8,2.3802610559,1.18287465936,-1.20182846945,-0.63529328298,0.936856230777
66,,0.98114295532,11,0.49055,taboo,1,-1.66836034792,0.969494550934,1.12552694802,1.38995390117,-3.66585871245
67,,1.96259448202,11,0.693739,taboo,1,-1.51088617421,0.559066531885,0.44072816204,1.33027747902,-3.42888956168
68,,3.88097480716,16,0.970145,taboo,1,1.97449491658,1.5317480158,-0.415458316729,-0.650329231741,0.746546828375
69,,1.95903857408,15,0.692586,taboo,1,1.69762787523,0.153499892243,4.03721713316,-1.64377780551,0.272356764768
70,,1.96771718802,7,0.695682,taboo,1,0.31213125542,-3.37165623777,0.755605131775,-2.7630792137,1.93162181281
71,,0.970247358773,16,0.485072,taboo,2,2.65055951701,1.39906480273,-0.867467608606,-0.588214272305,0.898356591073
72,,1.94064361041,16,0.685994,taboo,1,2.29579147179,1.07930664708,-1.07221581252,-0.193789694413,1.42777511644
73,,2.93299876664,6,0.846632,taboo,1,-1.65879675235,3.08170550466,-3.65051487101,0.631879580825,-0.119177910823
74,,1.96513649158,1,0.694768,taboo,1,-3.0680202578,0.338022261837,3.8867757182,1.3786938643,2.99875652507
75,,0.944271737624,17,0.471693,taboo,1,0.60762217378,2.44973710151,0.955765459766,-2.75982721692,-3.83628030997
76,,0.977654033213,6,0.488803,taboo,1,-1.69879385077,3.56095792261,-3.22242035019,0.867747540677,-0.206789705793
77,,1.96226805741,11,0.693743,taboo,1,-1.66044555139,1.14058906997,1.12730694512,0.971800269838,-3.47494456114
78,,0,11,1.85749e-09,taboo,2,-1.24575109492,0.971394717003,0.894314095049,1.43475615401,-3.584797321
79,,1.95912914785,15,0.692585,taboo,1,1.8195302803,-0.416858200484,3.79257068749,-1.65843961344,0.554204578783
80,,0.970291326433,16,0.485072,taboo,1,2.4146414713,0.93531865554,-1.14348434405,-0.361837282927,0.629209696282
81,,2.93851487014,15,0.848242,taboo,1,1.89468446391,-0.0604679393245,4.29838752871,-1.58120137057,-0.0159115485059
82,,1.95529002513,6,0.691273,taboo,1,-1.46221920332,3.8921930917,-3.43058213235,1.55291716299,-0.402527752471
83,,0.977648131489,6,0.488803,taboo,1,-1.24105101748,3.53706358426,-3.73764452308,0.904685935454,-0.237412247088
84,,0,16,5.13318e-09,final,0,2.38026105254,1.18287465596,-1.20182846515,-0.635293281272,0.936856231431
