descent,evals,best_f,land_opt,dist,stop,n_rep,x0,x1,x2,x3,x4
16,,0.862122379617,14,0.426093,taboo,1,1.74640323069,0.271837923103,0.623187752559,-4.09095533146,-4.23565644499
17,,1.94068340913,16,0.685993,taboo,2,1.89760562374,1.20176456405,-1.53555895582,-0.824206526913,0.636508704524
18,,1.94048346023,16,0.685996,taboo,1,2.5102148323,0.817452403661,-1.01092835432,-1.15492060455,0.81975056155
19,,1.94060551887,16,0.685995,taboo,1,2.5815173907,1.16922888812,-1.46462399798,-0.141883467907,0.594243140905
20,,2.9436974531,11,0.849654,taboo,1,-0.558008231358,1.3856236573,1.11668747474,1.58403590016,-3.65964739008
21,,0.86210400981,14,0.426095,taboo,1,1.96999975776,0.517592136171,1.19434188064,-4.30993556886,-3.7440617519
22,,2.94348083917,11,0.849658,taboo,1,-1.05768911872,1.18828934101,0.244448100605,1.09392287486,-3.26696943362
23,,0.970247358773,16,0.485072,taboo,1,2.65055951484,1.3990648065,-0.867467607918,-0.588214271946,0.898356589814
24,,1.94053751106,16,0.685995,taboo,2,2.86291930638,1.16398372487,-0.868095784775,-0.446382055719,1.23720437431
25,,2.94338463015,11,0.849658,taboo,1,-0.974229493345,0.43535246275,1.18508764258,1.05558779923,-3.94885278839
26,,0.944034186859,17,0.471708,taboo,1,0.926325826591,2.95659627644,1.202958551,-2.87570832449,-3.94580996352
27,,0,16,4.69452e-09,taboo,1,2.3802610559,1.18287465936,-1.20182846945,-0.63529328298,0.936856230777
28,,1.94081221971,16,0.68599,taboo,1,1.87107672032,1.54946482077,-1.07095726924,-0.477455865344,0.750081638347
29,,2.91079475553,16,0.840169,taboo,1,2.72257464028,0.582371645789,-1.01155650685,-1.01308825436,1.15859832515
30,,1.94051019061,16,0.685996,taboo,1,2.84396603381,1.28527293186,-1.65320888753,-0.715011781195,0.749817864103
31,,0.970314345216,16,0.485071,taboo,1,2.10996324914,0.966684892074,-1.53618840865,-0.682372976752,0.975355741656
32,,0.981131757408,11,0.490551,taboo,1,-1.19401787174,0.935482264785,0.79780789948,1.22510248121,-4.01305625135
33,,0.944007336855,17,0.471709,taboo,2,0.265716655824,2.95384823556,1.18885190356,-2.78830641443,-3.97351166238
34,,1.94056632923,16,0.685995,taboo,1,2.4257453421,0.713883916019,-0.881316231715,-0.713415794387,1.31067005792
35,,7.1054273576e-15,17,8.43604e-09,taboo,1,0.573130300248,2.69465112855,1.30607662395,-2.95630647601,-3.83618794427
36,,0.970302804022,16,0.485072,taboo,1,2.54713690591,1.41678463905,-1.52296811251,-0.415339506248,0.901889952946
37,,0.981150859118,11,0.49055,taboo,1,-1.00328883728,0.927495021146,1.31474779388,1.40223793897,-3.63065061777
38,,0.944001599062,17,0.47171,taboo,1,0.579239302902,2.55091803588,1.35755241123,-3.04496922763,-4.27356957551
39,,0.951849304815,18,0.475721,taboo,1,0.535043076297,1.7752234972,-0.650379259992,-3.69131868127,-3.11338548466
40,,1.94047672916,16,0.685996,taboo,1,2.64271002305,1.29891906314,-1.39041260913,-1.20842283568,1.09243089675
41,,0,11,1.85497e-09,taboo,1,-1.24575109629,0.971394715738,0.894314095286,1.43475615472,-3.58479732036
42,,1.94047773742,16,0.685996,taboo,1,2.17900501417,1.19652105417,-0.939031873075,-1.12870467841,1.27946911154
43,,2.91073098568,16,0.84017,taboo,1,2.37241158177,1.08272902811,-1.72477331205,-1.25550215326,1.13093045233
44,,0.970253585952,16,0.485072,taboo,1,2.34588074731,1.43043113614,-1.26017218261,-0.908750124928,1.2445027243
45,,0.979653315512,15,0.48973,taboo,1,1.98031904896,-0.367616793487,3.15912180385,-1.77474216184,0.0284181884056
46,,3.9246276413,11,0.9811,taboo,1,-1.085610598,0.336083522172,1.37632040219,1.89304850368,-3.28324987825
47,,1.94052551757,16,0.685996,taboo,1,2.51275668944,1.66434118895,-1.58131220612,-0.68879595457,1.2095364951
48,,2.94341267919,11,0.849658,taboo,1,-1.6393012053,0.477352030885,0.995866710957,1.04330371607,-3.98406104894
49,,7.1054273576e-15,18,9.66783e-09,taboo,1,0.611181743386,1.89624213514,-0.621073870461,-4.1357347423,-3.02676323918
50,,0.979645664805,15,0.489731,taboo,1,1.79326959462,0.173046330391,3.20407726918,-1.65638640002,0.3976618744
51,,0,3,6.99928e-09,taboo,5,2.74082732934,3.09873322384,3.10796325342,-3.2235986007,-0.414903310181
52,,0.979567972389,15,0.489732,taboo,1,2.12223552645,-0.284582927051,3.52672569528,-1.42753951792,0.472217432051
53,,0,10,1.04045e-08,taboo,11,2.78868298588,3.45514370267,3.39448429954,2.4848518514,-1.46812844566
54,,3.92458736455,11,0.9811,taboo,1,-1.4549578379,1.41773703525,1.67562064819,1.70408569274,-3.39351004876
55,,0.919276670832,3,0.458764,taboo,1,2.69887562063,3.0776656933,3.05575103507,-3.33044731932,-0.85549140005
56,,0.933676032476,4,0.466341,taboo,1,1.33917670058,0.0214551590528,3.23134998353,-4.37189856934,-3.38620295272
57,,0.919373701026,3,0.458756,taboo,1,2.76805185439,2.65633253303,3.12051131319,-3.33287507286,-0.371328237159
58,,0.919275125337,3,0.458764,taboo,1,2.85092635222,3.12430803445,2.67940446139,-3.32366367266,-0.351555965693
59,,0.919296181348,3,0.458763,taboo,1,3.14627551045,3.06981825041,3.15343407703,-3.03548496926,-0.503135233359
60,,0.919275477085,3,0.458764,taboo,1,2.33537894599,3.12764914003,3.06249222312,-3.41171405718,-0.326671231464
61,,0.919282173783,3,0.458764,taboo,1,2.71360386894,3.54114259099,3.09541490966,-3.11432573375,-0.458479060784
62,,0.919290455942,3,0.458763,taboo,1,2.78277928979,3.11980203677,3.16017526095,-3.11675118266,0.0256844936837
63,,0.957953526343,8,0.478838,taboo,1,0.0556692921678,2.58732258233,3.04864722569,-4.09016531791,-2.64895511746
64,,0,12,7.35919e-09,taboo,4,-1.19677335291,-0.302203426743,2.71649014677,-4.41635180838,-3.25334808718
65,,2.93310632948,6,0.84663,taboo,1,-0.767346819606,3.06495674715,-2.80285527528,1.22912890315,-0.322229291578
66,,0.958012191664,8,0.478837,taboo,1,-0.31828775017,2.54823832828,2.61070427426,-4.44205482653,-2.60922958579
67,,0,13,3.68881e-09,taboo,11,-2.17415409388,1.19413213473,0.888147056571,-4.00247314799,0.691951175044
68,,2.93295971385,6,0.846632,taboo,1,-0.643317902373,3.62288573745,-3.19718091547,0.678765806577,-0.735331569911
69,,0,8,2.80454e-09,taboo,1,-0.369034669502,2.56600124174,3.06700823599,-4.30851424383,-2.62786628551
70,,0.977653287337,6,0.488803,taboo,2,-0.795325280505,3.52868885099,-3.31381427285,1.20331020667,-0.338937730072
71,,0.98385771829,7,0.491922,taboo,1,1.06541004098,-3.26460503202,0.754688561804,-2.73081930163,2.3137603302
72,,0.977690650745,6,0.488803,taboo,1,-1.21307121404,3.07333065895,-3.22668464279,0.930503968516,-0.220703395391
73,,2.9329627125,6,0.846632,taboo,1,-1.46340298234,3.3985328984,-2.9240207243,1.46655389864,-0.859716179811
74,,0,6,2.20744e-09,taboo,2,-1.2470595561,3.54482327752,-3.26811727341,1.0355288668,-0.272863694022
75,,0.977649582136,6,0.488803,taboo,1,-1.27622325337,3.51489645978,-3.27251584798,0.923347696652,-0.746761067683
76,,0.897885922524,13,0.447113,taboo,1,-1.79473525124,1.19189668995,0.822620469071,-3.82884046131,0.545307919645
77,,1.94616352687,2,0.688028,taboo,1,-2.22690605084,-0.470478685382,-1.84408500019,-3.80406087663,-3.63648187853
78,,1.96771479747,7,0.695682,taboo,1,1.16271917232,-3.74247772244,0.733995267401,-2.71607064125,2.25451790751
79,,1.9553070573,6,0.691272,taboo,1,-1.45739449832,3.39077301085,-3.39354792721,1.33571099951,-0.824264717953
80,,3.93544196781,7,0.983843,taboo,1,0.399646099457,-2.96656268951,1.15773771191,-2.27974014416,2.87227771906
81,,1.95530432381,6,0.691272,taboo,1,-0.766161604961,3.55861580579,-3.30941576188,1.31549143059,0.134959618202
82,,1.96771362852,7,0.695682,taboo,1,0.850644271416,-2.87191545011,0.888420927527,-3.34261497216,2.67907196174
83,,0.897934008898,13,0.447109,taboo,2,-2.05972933086,0.980765425826,1.09521126285,-3.92121489818,0.994951483956
84,,3.93542852847,7,0.983843,taboo,1,0.102978922158,-2.95890561402,0.408205557897,-3.47475673937,2.2875262046
85,,0.977660357118,6,0.488803,taboo,1,-1.42823077625,3.4206998779,-3.38914934217,1.44789211298,-0.350367342341
86,,0.897948293994,13,0.447106,taboo,1,-2.36867275131,1.19621816536,0.971116975245,-3.61781271129,0.60701229256
87,,0.977654033213,6,0.488803,taboo,1,-1.69879384926,3.56095792715,-3.22242035561,0.867747536482,-0.206789704077
88,,0.897885581819,13,0.447113,taboo,1,-2.12516632198,1.33476002128,1.26913743205,-4.09488017477,0.536898794651
89,,1.94616302062,2,0.688028,taboo,1,-1.99081492686,-1.07318183625,-1.4678544593,-4.64269934498,-4.03182137961
90,,2.951573137,7,0.852033,taboo,1,0.875792906528,-3.85807233061,0.235071716268,-2.83195151729,2.86108071818
91,,0,9,1.19774e-08,taboo,10,-3.76778477644,-2.99995985238,-2.36883523718,2.34564768991,0.286597653493
92,,0.982569672136,1,0.491275,taboo,1,-3.48212966641,0.117732351089,3.48890812565,0.867929043561,3.29006510631
93,,0.982568231732,1,0.491275,taboo,1,-3.12917423153,0.540279164474,3.47911651562,1.08662432994,3.65290939256
94,,1.96513615796,1,0.694768,taboo,1,-3.53252091711,0.128087190115,3.96000690919,0.994648090671,3.26336055014
95,,0,16,5.13318e-09,final,0,2.38026105254,1.18287465596,-1.20182846515,-0.635293281272,0.936856231431
