descent,evals,best_f,land_opt,dist,stop,n_rep,x0,x1,x2,x3,x4
25,,7.21911419532e-12,18,1.99622e-11,taboo,15,-0.407557654452,1.09903274684,-3.11228534728,0.909924573752,-3.44683346881
26,,2.02658156923e-09,0,2.91188e-11,taboo,3,2.36409865017,0.73035039026,-2.44647315353,-0.156501157254,0.179932901527
27,,0.00127405383915,11,0.00152416,taboo,1,0.611735217901,1.48596746128,-3.71448264838,4.07173240158,0.636293429463
28,,2.75576894637e-10,16,2.22071e-11,taboo,5,-2.07617757482,1.31756497768,-3.70653324099,2.77726576668,-2.27744138444
29,,0.000120240301328,9,6.27226e-06,taboo,1,2.61491293714,2.80900034226,2.55317074332,2.73511045623,2.42636544614
30,,1.92886551531e-06,11,7.74095e-08,taboo,1,0.610684311849,1.4862597909,-3.71417833016,4.0714187099,0.637264091593
31,,1.26817332102e-06,1,2.32263e-07,taboo,1,-3.36654700763,-2.89996946307,0.554356787396,0.720644700593,-3.2473571932
32,,0.000111702573975,1,0.000169351,taboo,1,-3.36656523068,-2.89998167249,0.554449919715,0.72065527335,-3.2472178619
33,,0.00019416566937,12,0.000169351,taboo,1,-1.3291828847,-2.0207164785,-3.46373074219,1.29776006087,-3.16360479792
34,,3.90170007449e-05,11,8.36301e-06,taboo,2,0.610686876982,1.48626364764,-3.71417325896,4.07141429217,0.637262690392
35,,3.59216755896e-07,11,3.06839e-09,taboo,2,0.61068428741,1.48625975296,-3.71417837546,4.07141875127,0.637264105867
36,,8.21486764835e-06,3,2.32304e-07,taboo,1,2.28560621461,2.77186121421,0.943011397665,3.76173742885,-4.13590365747
37,,7.74300019657e-06,11,3.28537e-07,taboo,2,0.610684548342,1.48625964757,-3.71417851604,4.07141866117,0.637264068591
38,,0.000642364447231,3,0.000254026,taboo,1,2.2855743407,2.77184569332,0.943145982012,3.76176396815,-4.13569281321
39,,7.17688692475e-07,12,3.86814e-08,taboo,1,-1.32920075565,-2.02062780887,-3.4637609089,1.29789934879,-3.16361846891
40,,1.57355430019e-07,12,2.88379e-09,taboo,1,-1.32920076011,-2.02062781549,-3.46376088403,1.29789935698,-3.16361844146
41,,0.798530460713,9,3.33333,taboo,1,1.48401516554,2.03003050441,-0.0309253633601,1.70232971795,3.64341047033
42,,5.00222085975e-11,12,1.32883e-11,taboo,12,-1.32920076038,-2.02062781396,-3.46376088454,1.29789935934,-3.16361844165
43,,3.86535248253e-12,18,1.3069e-11,final,0,-0.407557654454,1.09903274683,-3.11228534728,0.909924573748,-3.44683346881
