descent,evals,best_f,land_opt,dist,stop,n_rep,x0,x1,x2,x3,x4
19,,2.9166116404,8,0.841873,taboo,1,0.827432476847,2.25952746407,-0.701243662579,2.17015484319,0.60665217511
20,,0.903490769476,3,0.450225,taboo,1,-0.400023908396,-2.08985532444,2.54456324025,-0.667775026052,-3.63937153549
21,,2.96872188977,2,0.856993,taboo,1,0.350642474046,-2.55680912202,-3.23224709628,-3.18423575759,3.89367941706
22,,0,5,4.28398e-09,taboo,20,-1.61668045938,2.39132597039,-2.99137250284,-0.605681108484,-0.901953297579
23,,1.90965045676,5,0.674855,taboo,1,-1.35629356358,2.01898296572,-2.92410838377,-0.209659297571,-0.60592762203
24,,0.903491479527,3,0.450224,taboo,1,-0.35227605446,-1.88741701202,2.78368258323,-0.42938149218,-3.14124157344
25,,0.903490777962,3,0.450225,taboo,2,-0.419087522509,-1.57889562017,2.81408969934,-0.406136448499,-3.69286642256
26,,0.954871199883,5,0.477193,taboo,2,-1.56166681563,2.43139180575,-2.91141882382,-0.175241384021,-0.724723822724
27,,0.903491176366,3,0.450224,taboo,2,-0.607410107827,-2.0046774429,2.57018701221,-0.0806634749172,-3.54046097131
28,,0.903490764483,3,0.450224,taboo,3,0.119806850208,-1.85269761396,2.78079647386,-0.543685144471,-3.55144000666
29,,0.972281667536,8,0.486054,taboo,4,0.306146943041,2.36107522631,0.305869803355,2.20598497504,0.260406391673
30,,0.972253937318,8,0.486055,taboo,3,0.534414689975,2.45578313538,-0.00357499781489,2.07746452004,-0.286538647699
31,,0.97234055835,8,0.486053,taboo,1,0.801315560238,2.67072465376,0.0796303228326,1.92363229155,0.283086966982
32,,1.90943713157,5,0.674861,taboo,1,-1.53416004912,2.24449482847,-2.73403736973,-0.415719740459,-1.47183198647
33,,0.954733127591,5,0.477198,taboo,2,-1.41130507954,1.97891691191,-3.00406069337,-0.640099017384,-0.783157615466
34,,1.94444768915,8,0.687386,taboo,1,-0.102112048925,2.7323684319,-0.266276854692,2.33597071511,0.0155289749219
35,,1.94451653418,8,0.687385,taboo,2,0.31285658921,2.45588732113,-0.736856687716,2.29830868173,-0.016011967193
36,,0.972236020189,8,0.486055,taboo,2,0.412464444692,2.53600865297,-0.230662850281,2.20781760813,0.638193262393
37,,1.94459278104,8,0.687384,taboo,1,0.55364063269,3.08202659827,0.127221524223,1.89795196074,0.23004877146
38,,1.94444447243,8,0.687386,taboo,2,0.0584716360438,2.7723769751,0.353461766263,2.18030417881,0.207368480226
39,,1.94470438602,8,0.687382,taboo,1,0.345475437766,2.32644276677,-0.0624124957866,1.65395329159,-0.254982238647
40,,0.97220294143,8,0.486056,taboo,3,0.662380279223,2.62523691067,-0.0582800343838,2.56615521807,0.144272016842
41,,1.94443332342,8,0.687386,taboo,1,0.495087481043,2.49041614214,0.36470912618,2.62949925636,0.22885130647
42,,0.972361996666,8,0.486053,taboo,1,0.284499897351,2.36655484907,-0.175956689067,1.71912889108,0.207382672039
43,,0.97225255936,8,0.486055,taboo,2,0.721114459405,2.08459400941,-0.164710404241,2.16832195628,0.228865095084
44,,1.9098615627,5,0.674847,taboo,2,-1.97477079861,2.21881685964,-2.97674694362,-0.088242366255,-0.730276277511
45,,1.90943770763,5,0.674861,taboo,1,-1.69920068098,2.53815724996,-3.24870864783,-0.795643949368,-0.332075521551
46,,2.86462000308,5,0.82652,taboo,1,-1.25480447444,2.71172306717,-2.67162733242,-0.445660729948,-0.334781504786
47,,0,0,1.99334e-08,taboo,20,-4.46945287796,2.93804584722,-2.16111153662,2.3892044291,1.39948235227
48,,1.94477325239,8,0.68738,taboo,1,-0.0433746535387,2.19172567237,-0.372703381757,1.93814117937,0.100123803133
49,,1.94495944568,8,0.687375,taboo,1,0.451796861193,2.50137572436,-0.598939716495,1.65578994183,0.122805927174
50,,1.90940144774,5,0.674862,taboo,1,-1.87706980981,2.76366971419,-3.0586410982,-1.00170862554,-1.19798160623
51,,3.94468554599,6,0.986155,taboo,1,-4.00199292814,2.09654694722,2.73269646278,-3.21597253087,-0.986424078992
52,,1.9094376708,5,0.674861,taboo,1,-1.92354830255,2.11099490674,-3.23117139143,-0.335268112562,-1.29189845755
53,,0.95474537556,5,0.477198,taboo,3,-1.64040465142,2.3122517564,-2.55956696959,-0.599128702905,-1.08743491126
54,,2.91723572969,8,0.841862,taboo,1,-0.29104661602,2.60302702829,-0.325107755375,1.91246402207,0.0470870341238
55,,3.8888336954,8,0.972111,taboo,1,0.909875138194,3.34618963309,-0.236928279192,2.25812077805,0.113914731704
56,,1.9094215698,5,0.674861,taboo,1,-1.40894276007,3.01631061965,-2.91335716747,-0.658268709806,-1.0152019254
57,,0,3,8.85753e-09,taboo,29,-0.2438016344,-1.92868753265,2.675491741,-0.312174289995,-3.54595046775
58,,0,5,5.85983e-09,final,0,-1.61668045679,2.39132596964,-2.99137250197,-0.605681106819,-0.90195329638
