function,method,seed,scenario,regret
F01-Sphere,NMMSO,0,26,6.21874e-09
F01-Sphere,NMMSO,0,27,1.00127e-08
F01-Sphere,NMMSO,0,28,6.39314e-09
F01-Sphere,NMMSO,0,29,7.62385e-09
F01-Sphere,NMMSO,0,30,8.86436e-09
F01-Sphere,NMMSO,0,31,7.75279e-09
F01-Sphere,NMMSO,0,32,9.83976e-09
F01-Sphere,NMMSO,0,33,6.82446e-09
F01-Sphere,NMMSO,0,34,6.40907e-09
F01-Sphere,NMMSO,0,35,3.99146e-09
F01-Sphere,NMMSO,0,36,6.54187e-09
F01-Sphere,NMMSO,0,37,4.78063e-09
F01-Sphere,NMMSO,0,38,7.45405e-09
F01-Sphere,NMMSO,0,39,3.34561e-09
F01-Sphere,NMMSO,0,40,8.82301e-09
F01-Sphere,NMMSO,0,41,7.3137e-09
F01-Sphere,NMMSO,0,42,7.58891e-09
F01-Sphere,NMMSO,0,43,7.73183e-10
F01-Sphere,NMMSO,0,44,0
F01-Sphere,NCDE,0,15,9.0704e-09
F01-Sphere,NCDE,0,16,7.92936e-09
F01-Sphere,NCDE,0,17,6.91779e-10
F01-Sphere,NCDE,0,18,7.55606e-10
F01-Sphere,NCDE,0,19,2.57489e-09
F01-Sphere,NCDE,0,20,6.07639e-09
F01-Sphere,NCDE,0,21,1.86494e-09
F01-Sphere,NCDE,0,22,2.19904e-09
F01-Sphere,NCDE,0,23,5.91377e-09
F01-Sphere,NCDE,0,24,9.78069e-09
F01-Sphere,NCDE,0,25,1.57057e-09
F01-Sphere,NCDE,0,26,7.70982e-09
F01-Sphere,NCDE,0,27,1.07802e-08
F01-Sphere,NCDE,0,28,5.66577e-09
F01-Sphere,NCDE,0,29,6.11581e-09
F01-Sphere,NCDE,0,30,8.79637e-09
F01-Sphere,NCDE,0,31,6.22447e-09
F01-Sphere,NCDE,0,32,1.07624e-08
F01-Sphere,NCDE,0,33,5.46588e-09
F01-Sphere,NCDE,0,34,5.59467e-09
F01-Sphere,NCDE,0,35,3.18077e-09
F01-Sphere,NCDE,0,36,5.23729e-09
F01-Sphere,NCDE,0,37,3.81631e-09
F01-Sphere,NCDE,0,38,5.9769e-09
F01-Sphere,NCDE,0,39,4.86575e-09
F01-Sphere,NCDE,0,40,1.00609e-08
F01-Sphere,NCDE,0,41,6.84736e-09
F01-Sphere,NCDE,0,42,6.08712e-09
F01-Sphere,NCDE,0,43,2.19938e-09
F01-Sphere,NCDE,0,44,1.13237e-09
F01-Sphere,r3pso,0,15,1.029e-08
F01-Sphere,r3pso,0,16,1.20042e-08
F01-Sphere,r3pso,0,17,4.31038e-10
F01-Sphere,r3pso,0,18,1.6231e-09
F01-Sphere,r3pso,0,19,0
F01-Sphere,r3pso,0,20,9.9996e-09
F01-Sphere,r3pso,0,21,0
F01-Sphere,r3pso,0,22,0
F01-Sphere,r3pso,0,23,2.64766e-09
F01-Sphere,r3pso,0,24,1.37256e-08
F01-Sphere,r3pso,0,25,4.61042e-09
F01-Sphere,r3pso,0,26,1.17767e-08
F01-Sphere,r3pso,0,27,1.37875e-08
F01-Sphere,r3pso,0,28,4.88267e-09
F01-Sphere,r3pso,0,29,2.07464e-09
F01-Sphere,r3pso,0,30,9.83847e-09
F01-Sphere,r3pso,0,31,2.35759e-09
F01-Sphere,r3pso,0,32,1.4083e-08
F01-Sphere,r3pso,0,33,1.44704e-09
F01-Sphere,r3pso,0,34,4.54939e-09
F01-Sphere,r3pso,0,35,8.40886e-11
F01-Sphere,r3pso,0,36,1.27958e-09
F01-Sphere,r3pso,0,37,4.15643e-10
F01-Sphere,r3pso,0,38,1.90047e-09
F01-Sphere,r3pso,0,39,8.61009e-09
F01-Sphere,r3pso,0,40,1.39284e-08
F01-Sphere,r3pso,0,41,6.81783e-09
F01-Sphere,r3pso,0,42,2.03393e-09
F01-Sphere,r3pso,0,43,5.39487e-09
F01-Sphere,r3pso,0,44,3.2e-09
F01-Sphere,NM-Restart,0,15,3.66418e-09
F01-Sphere,NM-Restart,0,16,8.43323e-09
F01-Sphere,NM-Restart,0,17,6.39815e-09
F01-Sphere,NM-Restart,0,18,6.40128e-09
F01-Sphere,NM-Restart,0,19,6.88719e-09
F01-Sphere,NM-Restart,0,20,7.8543e-09
F01-Sphere,NM-Restart,0,21,6.86589e-09
F01-Sphere,NM-Restart,0,22,6.91268e-09
F01-Sphere,NM-Restart,0,23,2.3089e-09
F01-Sphere,NM-Restart,0,24,8.52267e-09
F01-Sphere,NM-Restart,0,25,5.55163e-09
F01-Sphere,NM-Restart,0,26,8.3821e-09
F01-Sphere,NM-Restart,0,27,7.06298e-09
F01-Sphere,NM-Restart,0,28,0
F01-Sphere,NM-Restart,0,29,5.11597e-09
F01-Sphere,NM-Restart,0,30,3.30899e-09
F01-Sphere,NM-Restart,0,31,4.19496e-09
F01-Sphere,NM-Restart,0,32,7.60443e-09
F01-Sphere,NM-Restart,0,33,6.24643e-09
F01-Sphere,NM-Restart,0,34,0
F01-Sphere,NM-Restart,0,35,6.75185e-09
F01-Sphere,NM-Restart,0,36,6.42492e-09
F01-Sphere,NM-Restart,0,37,6.80663e-09
F01-Sphere,NM-Restart,0,38,5.52219e-09
F01-Sphere,NM-Restart,0,39,7.33724e-09
F01-Sphere,NM-Restart,0,40,8.43569e-09
F01-Sphere,NM-Restart,0,41,1.11434e-09
F01-Sphere,NM-Restart,0,42,5.21935e-09
F01-Sphere,NM-Restart,0,43,5.92925e-09
F01-Sphere,NM-Restart,0,44,6.18098e-09
F01-Sphere,IPOP-CMA-ES,0,15,9.77324e-09
F01-Sphere,IPOP-CMA-ES,0,16,8.06823e-09
F01-Sphere,IPOP-CMA-ES,0,17,0
F01-Sphere,IPOP-CMA-ES,0,18,1.26102e-10
F01-Sphere,IPOP-CMA-ES,0,19,1.93608e-09
F01-Sphere,IPOP-CMA-ES,0,20,6.05624e-09
F01-Sphere,IPOP-CMA-ES,0,21,1.17883e-09
F01-Sphere,IPOP-CMA-ES,0,22,1.53082e-09
F01-Sphere,IPOP-CMA-ES,0,23,6.18339e-09
F01-Sphere,IPOP-CMA-ES,0,24,1.01229e-08
F01-Sphere,IPOP-CMA-ES,0,25,1.24515e-09
F01-Sphere,IPOP-CMA-ES,0,26,7.82826e-09
F01-Sphere,IPOP-CMA-ES,0,27,1.13693e-08
F01-Sphere,IPOP-CMA-ES,0,28,6.30178e-09
F01-Sphere,IPOP-CMA-ES,0,29,6.0376e-09
F01-Sphere,IPOP-CMA-ES,0,30,9.50022e-09
F01-Sphere,IPOP-CMA-ES,0,31,6.2773e-09
F01-Sphere,IPOP-CMA-ES,0,32,1.13003e-08
F01-Sphere,IPOP-CMA-ES,0,33,5.1769e-09
F01-Sphere,IPOP-CMA-ES,0,34,6.20943e-09
F01-Sphere,IPOP-CMA-ES,0,35,2.60472e-09
F01-Sphere,IPOP-CMA-ES,0,36,4.90285e-09
F01-Sphere,IPOP-CMA-ES,0,37,3.29453e-09
F01-Sphere,IPOP-CMA-ES,0,38,5.8321e-09
F01-Sphere,IPOP-CMA-ES,0,39,4.75435e-09
F01-Sphere,IPOP-CMA-ES,0,40,1.0443e-08
F01-Sphere,IPOP-CMA-ES,0,41,7.52815e-09
F01-Sphere,IPOP-CMA-ES,0,42,5.99261e-09
F01-Sphere,IPOP-CMA-ES,0,43,1.91145e-09
F01-Sphere,IPOP-CMA-ES,0,44,6.32476e-10
F01-Sphere,DE,0,15,8.93458e-09
F01-Sphere,DE,0,16,1.3921e-08
F01-Sphere,DE,0,17,2.30055e-09
F01-Sphere,DE,0,18,3.95384e-09
F01-Sphere,DE,0,19,3.96294e-10
F01-Sphere,DE,0,20,1.22939e-08
F01-Sphere,DE,0,21,9.3885e-10
F01-Sphere,DE,0,22,6.96285e-10
F01-Sphere,DE,0,23,0
F01-Sphere,DE,0,24,1.49753e-08
F01-Sphere,DE,0,25,7.29194e-09
F01-Sphere,DE,0,26,1.37486e-08
F01-Sphere,DE,0,27,1.37827e-08
F01-Sphere,DE,0,28,2.58102e-09
F01-Sphere,DE,0,29,0
F01-Sphere,DE,0,30,8.37901e-09
F01-Sphere,DE,0,31,0
F01-Sphere,DE,0,32,1.44062e-08
F01-Sphere,DE,0,33,0
F01-Sphere,DE,0,34,2.16035e-09
F01-Sphere,DE,0,35,0
F01-Sphere,DE,0,36,0
F01-Sphere,DE,0,37,0
F01-Sphere,DE,0,38,0
F01-Sphere,DE,0,39,1.10687e-08
F01-Sphere,DE,0,40,1.50174e-08
F01-Sphere,DE,0,41,4.81499e-09
F01-Sphere,DE,0,42,0
F01-Sphere,DE,0,43,8.05574e-09
F01-Sphere,DE,0,44,5.83652e-09
F01-Sphere,quality,0,15,0
F01-Sphere,quality,0,16,0
F01-Sphere,quality,0,17,8.11519e-09
F01-Sphere,quality,0,18,5.74222e-09
F01-Sphere,quality,0,19,1.31663e-08
F01-Sphere,quality,0,20,0
F01-Sphere,quality,0,21,1.1799e-08
F01-Sphere,quality,0,22,1.24868e-08
F01-Sphere,quality,0,23,8.4118e-09
F01-Sphere,quality,0,24,0
F01-Sphere,quality,0,25,0
F01-Sphere,quality,0,26,0
F01-Sphere,quality,0,27,0
F01-Sphere,quality,0,28,4.78199e-10
F01-Sphere,quality,0,29,1.33771e-08
F01-Sphere,quality,0,30,0
F01-Sphere,quality,0,31,1.18797e-08
F01-Sphere,quality,0,32,0
F01-Sphere,quality,0,33,1.4826e-08
F01-Sphere,quality,0,34,1.04203e-09
F01-Sphere,quality,0,35,1.39721e-08
F01-Sphere,quality,0,36,1.496e-08
F01-Sphere,quality,0,37,1.45445e-08
F01-Sphere,quality,0,38,1.3969e-08
F01-Sphere,quality,0,39,0
F01-Sphere,quality,0,40,0
F01-Sphere,quality,0,41,0
F01-Sphere,quality,0,42,1.35327e-08
F01-Sphere,quality,0,43,0
F01-Sphere,quality,0,44,2.88515e-09
F01-Sphere,complement,0,15,0
F01-Sphere,complement,0,16,0
F01-Sphere,complement,0,17,8.11519e-09
F01-Sphere,complement,0,18,5.74222e-09
F01-Sphere,complement,0,19,1.31663e-08
F01-Sphere,complement,0,20,0
F01-Sphere,complement,0,21,1.1799e-08
F01-Sphere,complement,0,22,1.24868e-08
F01-Sphere,complement,0,23,8.4118e-09
F01-Sphere,complement,0,24,0
F01-Sphere,complement,0,25,0
F01-Sphere,complement,0,26,0
F01-Sphere,complement,0,27,0
F01-Sphere,complement,0,28,4.78199e-10
F01-Sphere,complement,0,29,1.33771e-08
F01-Sphere,complement,0,30,0
F01-Sphere,complement,0,31,1.18797e-08
F01-Sphere,complement,0,32,0
F01-Sphere,complement,0,33,1.4826e-08
F01-Sphere,complement,0,34,1.04203e-09
F01-Sphere,complement,0,35,1.39721e-08
F01-Sphere,complement,0,36,1.496e-08
F01-Sphere,complement,0,37,1.45445e-08
F01-Sphere,complement,0,38,1.3969e-08
F01-Sphere,complement,0,39,0
F01-Sphere,complement,0,40,0
F01-Sphere,complement,0,41,0
F01-Sphere,complement,0,42,1.35327e-08
F01-Sphere,complement,0,43,0
F01-Sphere,complement,0,44,2.88515e-09
F01-Sphere,MC-ESO,1,15,1.72174e-08
F01-Sphere,MC-ESO,1,16,3.14861e-09
F01-Sphere,MC-ESO,1,17,3.43646e-09
F01-Sphere,MC-ESO,1,18,1.50625e-08
F01-Sphere,MC-ESO,1,19,1.01333e-08
F01-Sphere,MC-ESO,1,20,1.81423e-08
F01-Sphere,MC-ESO,1,21,4.60291e-09
F01-Sphere,MC-ESO,1,22,7.06005e-09
F01-Sphere,MC-ESO,1,23,1.6392e-08
F01-Sphere,MC-ESO,1,24,7.86444e-09
F01-Sphere,MC-ESO,1,25,3.23148e-09
F01-Sphere,MC-ESO,1,26,1.85201e-08
F01-Sphere,MC-ESO,1,27,1.5559e-08
F01-Sphere,MC-ESO,1,28,3.23719e-09
F01-Sphere,MC-ESO,1,29,1.46854e-08
F01-Sphere,MC-ESO,1,30,7.55681e-09
F01-Sphere,MC-ESO,1,31,1.81059e-08
F01-Sphere,MC-ESO,1,32,8.5686e-09
F01-Sphere,MC-ESO,1,33,8.57798e-09
F01-Sphere,MC-ESO,1,34,1.12001e-08
F01-Sphere,MC-ESO,1,35,1.66028e-08
F01-Sphere,MC-ESO,1,36,4.23352e-09
F01-Sphere,MC-ESO,1,37,1.43495e-08
F01-Sphere,MC-ESO,1,38,3.30445e-09
F01-Sphere,MC-ESO,1,39,3.08245e-09
F01-Sphere,MC-ESO,1,40,6.78784e-09
F01-Sphere,MC-ESO,1,41,1.35224e-08
F01-Sphere,MC-ESO,1,42,6.43962e-09
F01-Sphere,MC-ESO,1,43,1.72002e-08
F01-Sphere,MC-ESO,1,44,1.4897e-08
F01-Sphere,NMMSO,1,15,1.83303e-08
F01-Sphere,NMMSO,1,16,1.20123e-09
F01-Sphere,NMMSO,1,17,1.45091e-09
F01-Sphere,NMMSO,1,18,1.65447e-08
F01-Sphere,NMMSO,1,19,1.20099e-08
F01-Sphere,NMMSO,1,20,1.89563e-08
F01-Sphere,NMMSO,1,21,2.70505e-09
F01-Sphere,NMMSO,1,22,8.00888e-09
F01-Sphere,NMMSO,1,23,1.76755e-08
F01-Sphere,NMMSO,1,24,6.72433e-09
F01-Sphere,NMMSO,1,25,5.19288e-09
F01-Sphere,NMMSO,1,26,1.87728e-08
F01-Sphere,NMMSO,1,27,1.69748e-08
F01-Sphere,NMMSO,1,28,1.2769e-09
F01-Sphere,NMMSO,1,29,1.37908e-08
F01-Sphere,NMMSO,1,30,8.31695e-09
F01-Sphere,NMMSO,1,31,1.80562e-08
F01-Sphere,NMMSO,1,32,8.69968e-09
F01-Sphere,NMMSO,1,33,8.69853e-09
F01-Sphere,NMMSO,1,34,9.86332e-09
F01-Sphere,NMMSO,1,35,1.78474e-08
F01-Sphere,NMMSO,1,36,2.22807e-09
F01-Sphere,NMMSO,1,37,1.34029e-08
F01-Sphere,NMMSO,1,38,1.33503e-09
F01-Sphere,NMMSO,1,39,5.08819e-09
F01-Sphere,NMMSO,1,40,5.30037e-09
F01-Sphere,NMMSO,1,41,1.24578e-08
F01-Sphere,NMMSO,1,42,4.87212e-09
F01-Sphere,NMMSO,1,43,1.83173e-08
F01-Sphere,NMMSO,1,44,1.40368e-08
F01-Sphere,NCDE,1,15,1.81653e-08
F01-Sphere,NCDE,1,16,3.57393e-09
F01-Sphere,NCDE,1,17,3.76361e-09
F01-Sphere,NCDE,1,18,1.58022e-08
F01-Sphere,NCDE,1,19,1.04761e-08
F01-Sphere,NCDE,1,20,1.92041e-08
F01-Sphere,NCDE,1,21,4.29472e-09
F01-Sphere,NCDE,1,22,5.94087e-09
F01-Sphere,NCDE,1,23,1.7255e-08
F01-Sphere,NCDE,1,24,6.92906e-09
F01-Sphere,NCDE,1,25,2.83791e-09
F01-Sphere,NCDE,1,26,1.97059e-08
F01-Sphere,NCDE,1,27,1.63433e-08
F01-Sphere,NCDE,1,28,3.63344e-09
F01-Sphere,NCDE,1,29,1.58183e-08
F01-Sphere,NCDE,1,30,6.39508e-09
F01-Sphere,NCDE,1,31,1.93174e-08
F01-Sphere,NCDE,1,32,7.35489e-09
F01-Sphere,NCDE,1,33,7.36445e-09
F01-Sphere,NCDE,1,34,1.21793e-08
F01-Sphere,NCDE,1,35,1.74867e-08
F01-Sphere,NCDE,1,36,4.20474e-09
F01-Sphere,NCDE,1,37,1.54692e-08
F01-Sphere,NCDE,1,38,3.67797e-09
F01-Sphere,NCDE,1,39,2.83554e-09
F01-Sphere,NCDE,1,40,6.05184e-09
F01-Sphere,NCDE,1,41,1.4608e-08
F01-Sphere,NCDE,1,42,5.76353e-09
F01-Sphere,NCDE,1,43,1.81462e-08
F01-Sphere,NCDE,1,44,1.6038e-08
F01-Sphere,r3pso,1,15,2.51435e-08
F01-Sphere,r3pso,1,16,4.21964e-09
F01-Sphere,r3pso,1,17,3.76484e-09
F01-Sphere,r3pso,1,18,2.18715e-08
F01-Sphere,r3pso,1,19,1.44978e-08
F01-Sphere,r3pso,1,20,2.65822e-08
F01-Sphere,r3pso,1,21,4.65265e-10
F01-Sphere,r3pso,1,22,0
F01-Sphere,r3pso,1,23,2.38831e-08
F01-Sphere,r3pso,1,24,0
F01-Sphere,r3pso,1,25,2.40236e-09
F01-Sphere,r3pso,1,26,2.72781e-08
F01-Sphere,r3pso,1,27,2.26207e-08
F01-Sphere,r3pso,1,28,4.08667e-09
F01-Sphere,r3pso,1,29,2.1899e-08
F01-Sphere,r3pso,1,30,0
F01-Sphere,r3pso,1,31,2.67409e-08
F01-Sphere,r3pso,1,32,0
F01-Sphere,r3pso,1,33,0
F01-Sphere,r3pso,1,34,1.68626e-08
F01-Sphere,r3pso,1,35,2.42038e-08
F01-Sphere,r3pso,1,36,1.9899e-09
F01-Sphere,r3pso,1,37,2.1416e-08
F01-Sphere,r3pso,1,38,3.98171e-09
F01-Sphere,r3pso,1,39,3.34982e-09
F01-Sphere,r3pso,1,40,0
F01-Sphere,r3pso,1,41,2.0224e-08
F01-Sphere,r3pso,1,42,0
F01-Sphere,r3pso,1,43,2.5117e-08
F01-Sphere,r3pso,1,44,2.22031e-08
F01-Sphere,NM-Restart,1,15,2.15452e-08
F01-Sphere,NM-Restart,1,16,0
F01-Sphere,NM-Restart,1,17,0
F01-Sphere,NM-Restart,1,18,1.97167e-08
F01-Sphere,NM-Restart,1,19,1.47656e-08
F01-Sphere,NM-Restart,1,20,2.20903e-08
F01-Sphere,NM-Restart,1,21,0
F01-Sphere,NM-Restart,1,22,6.65805e-09
F01-Sphere,NM-Restart,1,23,2.08945e-08
F01-Sphere,NM-Restart,1,24,3.50653e-09
F01-Sphere,NM-Restart,1,25,6.47669e-09
F01-Sphere,NM-Restart,1,26,2.15632e-08
F01-Sphere,NM-Restart,1,27,2.01699e-08
F01-Sphere,NM-Restart,1,28,0
F01-Sphere,NM-Restart,1,29,1.52295e-08
F01-Sphere,NM-Restart,1,30,6.67189e-09
F01-Sphere,NM-Restart,1,31,2.05745e-08
F01-Sphere,NM-Restart,1,32,6.26451e-09
F01-Sphere,NM-Restart,1,33,6.25239e-09
F01-Sphere,NM-Restart,1,34,1.04978e-08
F01-Sphere,NM-Restart,1,35,2.10686e-08
F01-Sphere,NM-Restart,1,36,0
F01-Sphere,NM-Restart,1,37,1.47573e-08
F01-Sphere,NM-Restart,1,38,0
F01-Sphere,NM-Restart,1,39,6.73127e-09
F01-Sphere,NM-Restart,1,40,2.13054e-09
F01-Sphere,NM-Restart,1,41,1.36122e-08
F01-Sphere,NM-Restart,1,42,1.74301e-09
F01-Sphere,NM-Restart,1,43,2.15326e-08
F01-Sphere,NM-Restart,1,44,1.55296e-08
F01-Sphere,IPOP-CMA-ES,1,15,1.69216e-08
F01-Sphere,IPOP-CMA-ES,1,16,2.84238e-09
F01-Sphere,IPOP-CMA-ES,1,17,3.16634e-09
F01-Sphere,IPOP-CMA-ES,1,18,1.48752e-08
F01-Sphere,IPOP-CMA-ES,1,19,1.01308e-08
F01-Sphere,IPOP-CMA-ES,1,20,1.77802e-08
F01-Sphere,IPOP-CMA-ES,1,21,4.59018e-09
F01-Sphere,IPOP-CMA-ES,1,22,7.56976e-09
F01-Sphere,IPOP-CMA-ES,1,23,1.61419e-08
F01-Sphere,IPOP-CMA-ES,1,24,8.15337e-09
F01-Sphere,IPOP-CMA-ES,1,25,3.52614e-09
F01-Sphere,IPOP-CMA-ES,1,26,1.80693e-08
F01-Sphere,IPOP-CMA-ES,1,27,1.53493e-08
F01-Sphere,IPOP-CMA-ES,1,28,2.94154e-09
F01-Sphere,IPOP-CMA-ES,1,29,1.41741e-08
F01-Sphere,IPOP-CMA-ES,1,30,8.06997e-09
F01-Sphere,IPOP-CMA-ES,1,31,1.76235e-08
F01-Sphere,IPOP-CMA-ES,1,32,9.05771e-09
F01-Sphere,IPOP-CMA-ES,1,33,9.06627e-09
F01-Sphere,IPOP-CMA-ES,1,34,1.07182e-08
F01-Sphere,IPOP-CMA-ES,1,35,1.63417e-08
F01-Sphere,IPOP-CMA-ES,1,36,4.10269e-09
F01-Sphere,IPOP-CMA-ES,1,37,1.38397e-08
F01-Sphere,IPOP-CMA-ES,1,38,3.01714e-09
F01-Sphere,IPOP-CMA-ES,1,39,3.32229e-09
F01-Sphere,IPOP-CMA-ES,1,40,6.97332e-09
F01-Sphere,IPOP-CMA-ES,1,41,1.30177e-08
F01-Sphere,IPOP-CMA-ES,1,42,6.59574e-09
F01-Sphere,IPOP-CMA-ES,1,43,1.69055e-08
F01-Sphere,IPOP-CMA-ES,1,44,1.4385e-08
F01-Sphere,DE,1,15,1.70559e-08
F01-Sphere,DE,1,16,6.40633e-09
F01-Sphere,DE,1,17,6.60597e-09
F01-Sphere,DE,1,18,1.41011e-08
F01-Sphere,DE,1,19,8.06852e-09
F01-Sphere,DE,1,20,1.85503e-08
F01-Sphere,DE,1,21,6.74602e-09
F01-Sphere,DE,1,22,4.17081e-09
F01-Sphere,DE,1,23,1.58772e-08
F01-Sphere,DE,1,24,8.08077e-09
F01-Sphere,DE,1,25,0
F01-Sphere,DE,1,26,1.98692e-08
F01-Sphere,DE,1,27,1.47518e-08
F01-Sphere,DE,1,28,6.47097e-09
F01-Sphere,DE,1,29,1.75203e-08
F01-Sphere,DE,1,30,4.86365e-09
F01-Sphere,DE,1,31,1.99032e-08
F01-Sphere,DE,1,32,6.65742e-09
F01-Sphere,DE,1,33,6.68137e-09
F01-Sphere,DE,1,34,1.44176e-08
F01-Sphere,DE,1,35,1.61707e-08
F01-Sphere,DE,1,36,6.92198e-09
F01-Sphere,DE,1,37,1.72365e-08
F01-Sphere,DE,1,38,6.51822e-09
F01-Sphere,DE,1,39,0
F01-Sphere,DE,1,40,7.76161e-09
F01-Sphere,DE,1,41,1.65213e-08
F01-Sphere,DE,1,42,7.60784e-09
F01-Sphere,DE,1,43,1.70304e-08
F01-Sphere,DE,1,44,1.76968e-08
F01-Sphere,quality,1,15,0
F01-Sphere,quality,1,16,1.90488e-09
F01-Sphere,quality,1,17,3.77185e-09
F01-Sphere,quality,1,18,0
F01-Sphere,quality,1,19,0
F01-Sphere,quality,1,20,0
F01-Sphere,quality,1,21,1.42708e-08
F01-Sphere,quality,1,22,2.13951e-08
F01-Sphere,quality,1,23,0
F01-Sphere,quality,1,24,2.49667e-08
F01-Sphere,quality,1,25,3.96018e-09
F01-Sphere,quality,1,26,0
F01-Sphere,quality,1,27,0
F01-Sphere,quality,1,28,2.46533e-09
F01-Sphere,quality,1,29,0
F01-Sphere,quality,1,30,2.30324e-08
F01-Sphere,quality,1,31,0
F01-Sphere,quality,1,32,2.64934e-08
F01-Sphere,quality,1,33,2.65279e-08
F01-Sphere,quality,1,34,0
F01-Sphere,quality,1,35,0
F01-Sphere,quality,1,36,9.97987e-09
F01-Sphere,quality,1,37,0
F01-Sphere,quality,1,38,2.89893e-09
F01-Sphere,quality,1,39,1.48587e-09
F01-Sphere,quality,1,40,2.18088e-08
F01-Sphere,quality,1,41,0
F01-Sphere,quality,1,42,2.07707e-08
F01-Sphere,quality,1,43,0
F01-Sphere,quality,1,44,0
F01-Sphere,complement,1,15,0
F01-Sphere,complement,1,16,1.90488e-09
F01-Sphere,complement,1,17,3.77185e-09
F01-Sphere,complement,1,18,0
F01-Sphere,complement,1,19,0
F01-Sphere,complement,1,20,0
F01-Sphere,complement,1,21,1.42708e-08
F01-Sphere,complement,1,22,2.13951e-08
F01-Sphere,complement,1,23,0
F01-Sphere,complement,1,24,2.49667e-08
F01-Sphere,complement,1,25,3.96018e-09
F01-Sphere,complement,1,26,0
F01-Sphere,complement,1,27,0
F01-Sphere,complement,1,28,2.46533e-09
F01-Sphere,complement,1,29,0
F01-Sphere,complement,1,30,2.30324e-08
F01-Sphere,complement,1,31,0
F01-Sphere,complement,1,32,2.64934e-08
F01-Sphere,complement,1,33,2.65279e-08
F01-Sphere,complement,1,34,0
F01-Sphere,complement,1,35,0
F01-Sphere,complement,1,36,9.97987e-09
F01-Sphere,complement,1,37,0
F01-Sphere,complement,1,38,2.89893e-09
F01-Sphere,complement,1,39,1.48587e-09
F01-Sphere,complement,1,40,2.18088e-08
F01-Sphere,complement,1,41,0
F01-Sphere,complement,1,42,2.07707e-08
F01-Sphere,complement,1,43,0
F01-Sphere,complement,1,44,0
F01-Sphere,MC-ESO,2,15,4.88841e-09
F01-Sphere,MC-ESO,2,16,0
F01-Sphere,MC-ESO,2,17,9.06668e-09
F01-Sphere,MC-ESO,2,18,9.4623e-09
F01-Sphere,MC-ESO,2,19,9.19395e-09
F01-Sphere,MC-ESO,2,20,9.9243e-09
F01-Sphere,MC-ESO,2,21,1.13161e-09
F01-Sphere,MC-ESO,2,22,0
F01-Sphere,MC-ESO,2,23,1.67734e-10
F01-Sphere,MC-ESO,2,24,0
F01-Sphere,MC-ESO,2,25,0
F01-Sphere,MC-ESO,2,26,7.74041e-10
F01-Sphere,MC-ESO,2,27,5.26498e-09
F01-Sphere,MC-ESO,2,28,8.7506e-09
F01-Sphere,MC-ESO,2,29,7.48483e-10
F01-Sphere,MC-ESO,2,30,9.38192e-09
F01-Sphere,MC-ESO,2,31,5.39e-09
F01-Sphere,MC-ESO,2,32,7.82385e-09
F01-Sphere,MC-ESO,2,33,9.44759e-09
F01-Sphere,MC-ESO,2,34,0
F01-Sphere,MC-ESO,2,35,7.91129e-09
F01-Sphere,MC-ESO,2,36,7.58904e-10
F01-Sphere,MC-ESO,2,37,9.75569e-09
F01-Sphere,MC-ESO,2,38,7.15095e-09
F01-Sphere,MC-ESO,2,39,2.29608e-09
