function,method,seed,scenario,regret,wiped
F15-RastriginRot,MC-ESO,1,36,0,0
F15-RastriginRot,MC-ESO,1,37,0,0
F15-RastriginRot,MC-ESO,1,38,0,0
F15-RastriginRot,MC-ESO,1,39,1410.39,1
F15-RastriginRot,MC-ESO,1,40,0,0
F15-RastriginRot,MC-ESO,1,41,0,0
F15-RastriginRot,MC-ESO,1,42,0,0
F15-RastriginRot,MC-ESO,1,43,0,0
F15-RastriginRot,MC-ESO,1,44,0,0
F15-RastriginRot,NMMSO,1,15,0.027443,0
F15-RastriginRot,NMMSO,1,16,0.027443,0
F15-RastriginRot,NMMSO,1,17,0.027443,0
F15-RastriginRot,NMMSO,1,18,0.027443,0
F15-RastriginRot,NMMSO,1,19,1118.48,1
F15-RastriginRot,NMMSO,1,20,0.027443,0
F15-RastriginRot,NMMSO,1,21,0.027443,0
F15-RastriginRot,NMMSO,1,22,1108.97,1
F15-RastriginRot,NMMSO,1,23,1234.57,1
F15-RastriginRot,NMMSO,1,24,1016.67,1
F15-RastriginRot,NMMSO,1,25,1122.16,1
F15-RastriginRot,NMMSO,1,26,0.027443,0
F15-RastriginRot,NMMSO,1,27,1214.49,1
F15-RastriginRot,NMMSO,1,28,0.027443,0
F15-RastriginRot,NMMSO,1,29,0.027443,0
F15-RastriginRot,NMMSO,1,30,1106.4,1
F15-RastriginRot,NMMSO,1,31,0.0106453,0
F15-RastriginRot,NMMSO,1,32,1003.9,1
F15-RastriginRot,NMMSO,1,33,1039.33,1
F15-RastriginRot,NMMSO,1,34,0.027443,0
F15-RastriginRot,NMMSO,1,35,1223.02,1
F15-RastriginRot,NMMSO,1,36,0.027443,0
F15-RastriginRot,NMMSO,1,37,0.027443,0
F15-RastriginRot,NMMSO,1,38,0.027443,0
F15-RastriginRot,NMMSO,1,39,1215.74,1
F15-RastriginRot,NMMSO,1,40,0.027443,0
F15-RastriginRot,NMMSO,1,41,0.027443,0
F15-RastriginRot,NMMSO,1,42,0.027443,0
F15-RastriginRot,NMMSO,1,43,0.027443,0
F15-RastriginRot,NMMSO,1,44,0.027443,0
F15-RastriginRot,NCDE,1,15,0.169905,0
F15-RastriginRot,NCDE,1,16,0.169905,0
F15-RastriginRot,NCDE,1,17,0.169905,0
F15-RastriginRot,NCDE,1,18,0.169905,0
F15-RastriginRot,NCDE,1,19,1118.63,1
F15-RastriginRot,NCDE,1,20,0.169905,0
F15-RastriginRot,NCDE,1,21,0.169905,0
F15-RastriginRot,NCDE,1,22,1109.74,1
F15-RastriginRot,NCDE,1,23,1234.38,1
F15-RastriginRot,NCDE,1,24,0,0
F15-RastriginRot,NCDE,1,25,1122.69,1
F15-RastriginRot,NCDE,1,26,0.169905,0
F15-RastriginRot,NCDE,1,27,1214.36,1
F15-RastriginRot,NCDE,1,28,0.169905,0
F15-RastriginRot,NCDE,1,29,0.169905,0
F15-RastriginRot,NCDE,1,30,1107.17,1
F15-RastriginRot,NCDE,1,31,5.43957,0
F15-RastriginRot,NCDE,1,32,1004.62,1
F15-RastriginRot,NCDE,1,33,1040.05,1
F15-RastriginRot,NCDE,1,34,0.169905,0
F15-RastriginRot,NCDE,1,35,1222.81,1
F15-RastriginRot,NCDE,1,36,0.169905,0
F15-RastriginRot,NCDE,1,37,0.169905,0
F15-RastriginRot,NCDE,1,38,0.169905,0
F15-RastriginRot,NCDE,1,39,1216.2,1
F15-RastriginRot,NCDE,1,40,0.169905,0
F15-RastriginRot,NCDE,1,41,0.169905,0
F15-RastriginRot,NCDE,1,42,0.169905,0
F15-RastriginRot,NCDE,1,43,0.169905,0
F15-RastriginRot,NCDE,1,44,0.169905,0
F15-RastriginRot,r3pso,1,15,2.34081e-10,0
F15-RastriginRot,r3pso,1,16,2.34081e-10,0
F15-RastriginRot,r3pso,1,17,2.34081e-10,0
F15-RastriginRot,r3pso,1,18,2.34081e-10,0
F15-RastriginRot,r3pso,1,19,1192.48,1
F15-RastriginRot,r3pso,1,20,2.34081e-10,0
F15-RastriginRot,r3pso,1,21,2.34081e-10,0
F15-RastriginRot,r3pso,1,22,1175.33,1
F15-RastriginRot,r3pso,1,23,1269.19,1
F15-RastriginRot,r3pso,1,24,1063.65,1
F15-RastriginRot,r3pso,1,25,1217.48,1
F15-RastriginRot,r3pso,1,26,2.34081e-10,0
F15-RastriginRot,r3pso,1,27,1257.01,1
F15-RastriginRot,r3pso,1,28,2.34081e-10,0
F15-RastriginRot,r3pso,1,29,2.34081e-10,0
F15-RastriginRot,r3pso,1,30,1165.17,1
F15-RastriginRot,r3pso,1,31,1003.54,1
F15-RastriginRot,r3pso,1,32,1035.23,1
F15-RastriginRot,r3pso,1,33,1070.17,1
F15-RastriginRot,r3pso,1,34,2.34081e-10,0
F15-RastriginRot,r3pso,1,35,1255.38,1
F15-RastriginRot,r3pso,1,36,2.34081e-10,0
F15-RastriginRot,r3pso,1,37,2.34081e-10,0
F15-RastriginRot,r3pso,1,38,2.34081e-10,0
F15-RastriginRot,r3pso,1,39,1309.6,1
F15-RastriginRot,r3pso,1,40,2.34081e-10,0
F15-RastriginRot,r3pso,1,41,2.34081e-10,0
F15-RastriginRot,r3pso,1,42,2.34081e-10,0
F15-RastriginRot,r3pso,1,43,2.34081e-10,0
F15-RastriginRot,r3pso,1,44,2.34081e-10,0
F15-RastriginRot,NM-Restart,1,15,0.994959,0
F15-RastriginRot,NM-Restart,1,16,0.994959,0
F15-RastriginRot,NM-Restart,1,17,0.994959,0
F15-RastriginRot,NM-Restart,1,18,0.994959,0
F15-RastriginRot,NM-Restart,1,19,1115.32,1
F15-RastriginRot,NM-Restart,1,20,0.994959,0
F15-RastriginRot,NM-Restart,1,21,0.994959,0
F15-RastriginRot,NM-Restart,1,22,1043.81,1
F15-RastriginRot,NM-Restart,1,23,1232.57,1
F15-RastriginRot,NM-Restart,1,24,7.41467,0
F15-RastriginRot,NM-Restart,1,25,1108.79,1
F15-RastriginRot,NM-Restart,1,26,0.994959,0
F15-RastriginRot,NM-Restart,1,27,1212.25,1
F15-RastriginRot,NM-Restart,1,28,0.994959,0
F15-RastriginRot,NM-Restart,1,29,0.994959,0
F15-RastriginRot,NM-Restart,1,30,1038.14,1
F15-RastriginRot,NM-Restart,1,31,0,0
F15-RastriginRot,NM-Restart,1,32,0,0
F15-RastriginRot,NM-Restart,1,33,967.1,1
F15-RastriginRot,NM-Restart,1,34,0.994959,0
F15-RastriginRot,NM-Restart,1,35,1221.09,1
F15-RastriginRot,NM-Restart,1,36,0.994959,0
F15-RastriginRot,NM-Restart,1,37,0.994959,0
F15-RastriginRot,NM-Restart,1,38,0.994959,0
F15-RastriginRot,NM-Restart,1,39,1212.09,1
F15-RastriginRot,NM-Restart,1,40,0.994959,0
F15-RastriginRot,NM-Restart,1,41,0.994959,0
F15-RastriginRot,NM-Restart,1,42,0.994959,0
F15-RastriginRot,NM-Restart,1,43,0.994959,0
F15-RastriginRot,NM-Restart,1,44,0.994959,0
F15-RastriginRot,IPOP-CMA-ES,1,15,0,0
F15-RastriginRot,IPOP-CMA-ES,1,16,0,0
F15-RastriginRot,IPOP-CMA-ES,1,17,0,0
F15-RastriginRot,IPOP-CMA-ES,1,18,0,0
F15-RastriginRot,IPOP-CMA-ES,1,19,1092.55,1
F15-RastriginRot,IPOP-CMA-ES,1,20,0,0
F15-RastriginRot,IPOP-CMA-ES,1,21,0,0
F15-RastriginRot,IPOP-CMA-ES,1,22,1129.49,1
F15-RastriginRot,IPOP-CMA-ES,1,23,1203.46,1
F15-RastriginRot,IPOP-CMA-ES,1,24,0.673295,0
F15-RastriginRot,IPOP-CMA-ES,1,25,1112.84,1
F15-RastriginRot,IPOP-CMA-ES,1,26,0,0
F15-RastriginRot,IPOP-CMA-ES,1,27,1183.64,1
F15-RastriginRot,IPOP-CMA-ES,1,28,0,0
F15-RastriginRot,IPOP-CMA-ES,1,29,0,0
F15-RastriginRot,IPOP-CMA-ES,1,30,1130.26,1
F15-RastriginRot,IPOP-CMA-ES,1,31,3.98951,0
F15-RastriginRot,IPOP-CMA-ES,1,32,1036.74,1
F15-RastriginRot,IPOP-CMA-ES,1,33,1072.3,1
F15-RastriginRot,IPOP-CMA-ES,1,34,0,0
F15-RastriginRot,IPOP-CMA-ES,1,35,1191.89,1
F15-RastriginRot,IPOP-CMA-ES,1,36,0,0
F15-RastriginRot,IPOP-CMA-ES,1,37,0,0
F15-RastriginRot,IPOP-CMA-ES,1,38,0,0
F15-RastriginRot,IPOP-CMA-ES,1,39,1202.35,1
F15-RastriginRot,IPOP-CMA-ES,1,40,0,0
F15-RastriginRot,IPOP-CMA-ES,1,41,0,0
F15-RastriginRot,IPOP-CMA-ES,1,42,0,0
F15-RastriginRot,IPOP-CMA-ES,1,43,0,0
F15-RastriginRot,IPOP-CMA-ES,1,44,0,0
F15-RastriginRot,DE,1,15,0,0
F15-RastriginRot,DE,1,16,0,0
F15-RastriginRot,DE,1,17,0,0
F15-RastriginRot,DE,1,18,0,0
F15-RastriginRot,DE,1,19,1271.68,1
F15-RastriginRot,DE,1,20,0,0
F15-RastriginRot,DE,1,21,0,0
F15-RastriginRot,DE,1,22,1248.76,1
F15-RastriginRot,DE,1,23,1306.57,1
F15-RastriginRot,DE,1,24,1063.65,1
F15-RastriginRot,DE,1,25,1320.01,1
F15-RastriginRot,DE,1,26,0,0
F15-RastriginRot,DE,1,27,1302.74,1
F15-RastriginRot,DE,1,28,0,0
F15-RastriginRot,DE,1,29,0,0
F15-RastriginRot,DE,1,30,1230.74,1
F15-RastriginRot,DE,1,31,1003.54,1
F15-RastriginRot,DE,1,32,1072.27,1
F15-RastriginRot,DE,1,33,1106.71,1
F15-RastriginRot,DE,1,34,0,0
F15-RastriginRot,DE,1,35,1290.36,1
F15-RastriginRot,DE,1,36,0,0
F15-RastriginRot,DE,1,37,0,0
F15-RastriginRot,DE,1,38,0,0
F15-RastriginRot,DE,1,39,1410.39,1
F15-RastriginRot,DE,1,40,0,0
F15-RastriginRot,DE,1,41,0,0
F15-RastriginRot,DE,1,42,0,0
F15-RastriginRot,DE,1,43,0,0
F15-RastriginRot,DE,1,44,0,0
F15-RastriginRot,PSO,1,15,8.05799e-08,0
F15-RastriginRot,PSO,1,16,8.05799e-08,0
F15-RastriginRot,PSO,1,17,8.05799e-08,0
F15-RastriginRot,PSO,1,18,8.05799e-08,0
F15-RastriginRot,PSO,1,19,1220.62,1
F15-RastriginRot,PSO,1,20,8.05799e-08,0
F15-RastriginRot,PSO,1,21,8.05799e-08,0
F15-RastriginRot,PSO,1,22,1190.39,1
F15-RastriginRot,PSO,1,23,1269.07,1
F15-RastriginRot,PSO,1,24,49.1867,0
F15-RastriginRot,PSO,1,25,1252.19,1
F15-RastriginRot,PSO,1,26,8.05799e-08,0
F15-RastriginRot,PSO,1,27,1264.28,1
F15-RastriginRot,PSO,1,28,8.05799e-08,0
F15-RastriginRot,PSO,1,29,8.05799e-08,0
F15-RastriginRot,PSO,1,30,1167.16,1
F15-RastriginRot,PSO,1,31,14.5918,0
F15-RastriginRot,PSO,1,32,45.5382,0
F15-RastriginRot,PSO,1,33,1035.04,1
F15-RastriginRot,PSO,1,34,8.05799e-08,0
F15-RastriginRot,PSO,1,35,1253.2,1
F15-RastriginRot,PSO,1,36,8.05799e-08,0
F15-RastriginRot,PSO,1,37,8.05799e-08,0
F15-RastriginRot,PSO,1,38,8.05799e-08,0
F15-RastriginRot,PSO,1,39,1343.75,1
F15-RastriginRot,PSO,1,40,8.05799e-08,0
F15-RastriginRot,PSO,1,41,8.05799e-08,0
F15-RastriginRot,PSO,1,42,8.05799e-08,0
F15-RastriginRot,PSO,1,43,8.05799e-08,0
F15-RastriginRot,PSO,1,44,8.05799e-08,0
F15-RastriginRot,Crowding-DE,1,15,1.05754,0
F15-RastriginRot,Crowding-DE,1,16,1.05754,0
F15-RastriginRot,Crowding-DE,1,17,1.05754,0
F15-RastriginRot,Crowding-DE,1,18,1.32148,0
F15-RastriginRot,Crowding-DE,1,19,1113.68,1
F15-RastriginRot,Crowding-DE,1,20,1.05754,0
F15-RastriginRot,Crowding-DE,1,21,1.05754,0
F15-RastriginRot,Crowding-DE,1,22,1104.45,1
F15-RastriginRot,Crowding-DE,1,23,1232.39,1
F15-RastriginRot,Crowding-DE,1,24,1026.07,1
F15-RastriginRot,Crowding-DE,1,25,1115.87,1
F15-RastriginRot,Crowding-DE,1,26,1.05754,0
F15-RastriginRot,Crowding-DE,1,27,1211.79,1
F15-RastriginRot,Crowding-DE,1,28,1.05754,0
F15-RastriginRot,Crowding-DE,1,29,1.05754,0
F15-RastriginRot,Crowding-DE,1,30,1102.37,1
F15-RastriginRot,Crowding-DE,1,31,0.0625845,0
F15-RastriginRot,Crowding-DE,1,32,1001.64,1
F15-RastriginRot,Crowding-DE,1,33,1037.1,1
F15-RastriginRot,Crowding-DE,1,34,1.05754,0
F15-RastriginRot,Crowding-DE,1,35,1221,1
F15-RastriginRot,Crowding-DE,1,36,1.05754,0
F15-RastriginRot,Crowding-DE,1,37,1.05754,0
F15-RastriginRot,Crowding-DE,1,38,1.05754,0
F15-RastriginRot,Crowding-DE,1,39,1209.56,1
F15-RastriginRot,Crowding-DE,1,40,1.05754,0
F15-RastriginRot,Crowding-DE,1,41,1.05754,0
F15-RastriginRot,Crowding-DE,1,42,1.05754,0
F15-RastriginRot,Crowding-DE,1,43,1.32148,0
F15-RastriginRot,Crowding-DE,1,44,1.05754,0
F15-RastriginRot,MAP-Elites,1,15,1.0291,0
F15-RastriginRot,MAP-Elites,1,16,1.0291,0
F15-RastriginRot,MAP-Elites,1,17,1.0291,0
F15-RastriginRot,MAP-Elites,1,18,1.68585,0
F15-RastriginRot,MAP-Elites,1,19,1113.71,1
F15-RastriginRot,MAP-Elites,1,20,1.0291,0
F15-RastriginRot,MAP-Elites,1,21,1.0291,0
F15-RastriginRot,MAP-Elites,1,22,1107.84,1
F15-RastriginRot,MAP-Elites,1,23,1186.22,1
F15-RastriginRot,MAP-Elites,1,24,1029.83,1
F15-RastriginRot,MAP-Elites,1,25,1117.59,1
F15-RastriginRot,MAP-Elites,1,26,1.0291,0
F15-RastriginRot,MAP-Elites,1,27,1173.53,1
F15-RastriginRot,MAP-Elites,1,28,1.0291,0
F15-RastriginRot,MAP-Elites,1,29,1.0291,0
F15-RastriginRot,MAP-Elites,1,30,1105.86,1
F15-RastriginRot,MAP-Elites,1,31,0.0341375,0
F15-RastriginRot,MAP-Elites,1,32,1005.25,1
F15-RastriginRot,MAP-Elites,1,33,1040.71,1
F15-RastriginRot,MAP-Elites,1,34,1.0291,0
F15-RastriginRot,MAP-Elites,1,35,1172.68,1
F15-RastriginRot,MAP-Elites,1,36,1.0291,0
F15-RastriginRot,MAP-Elites,1,37,1.0291,0
F15-RastriginRot,MAP-Elites,1,38,1.0291,0
F15-RastriginRot,MAP-Elites,1,39,1210.94,1
F15-RastriginRot,MAP-Elites,1,40,1.0291,0
F15-RastriginRot,MAP-Elites,1,41,1.0291,0
F15-RastriginRot,MAP-Elites,1,42,1.0291,0
F15-RastriginRot,MAP-Elites,1,43,1.68585,0
F15-RastriginRot,MAP-Elites,1,44,1.0291,0
F15-RastriginRot,MC-ESO-crowd,1,15,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,16,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,17,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,18,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,19,1089.55,1
F15-RastriginRot,MC-ESO-crowd,1,20,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,21,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,22,1129.48,1
F15-RastriginRot,MC-ESO-crowd,1,23,1198.09,1
F15-RastriginRot,MC-ESO-crowd,1,24,999.635,1
F15-RastriginRot,MC-ESO-crowd,1,25,1112.13,1
F15-RastriginRot,MC-ESO-crowd,1,26,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,27,1178.69,1
F15-RastriginRot,MC-ESO-crowd,1,28,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,29,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,30,1130.11,1
F15-RastriginRot,MC-ESO-crowd,1,31,2.20105,0
F15-RastriginRot,MC-ESO-crowd,1,32,1035.68,1
F15-RastriginRot,MC-ESO-crowd,1,33,1070.63,1
F15-RastriginRot,MC-ESO-crowd,1,34,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,35,1186.41,1
F15-RastriginRot,MC-ESO-crowd,1,36,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,37,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,38,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,39,1201.27,1
F15-RastriginRot,MC-ESO-crowd,1,40,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,41,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,42,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,43,0.000387427,0
F15-RastriginRot,MC-ESO-crowd,1,44,0.000387427,0
F15-RastriginRot,quality,1,15,4.48483e-09,0
F15-RastriginRot,quality,1,16,4.48483e-09,0
F15-RastriginRot,quality,1,17,4.48483e-09,0
F15-RastriginRot,quality,1,18,4.48483e-09,0
F15-RastriginRot,quality,1,19,1111.67,1
F15-RastriginRot,quality,1,20,4.48483e-09,0
F15-RastriginRot,quality,1,21,4.48483e-09,0
F15-RastriginRot,quality,1,22,1193.84,1
F15-RastriginRot,quality,1,23,1184.9,1
F15-RastriginRot,quality,1,24,0.66362,0
F15-RastriginRot,quality,1,25,1169.08,1
F15-RastriginRot,quality,1,26,4.48483e-09,0
F15-RastriginRot,quality,1,27,1171.7,1
F15-RastriginRot,quality,1,28,4.48483e-09,0
F15-RastriginRot,quality,1,29,4.48483e-09,0
F15-RastriginRot,quality,1,30,1186.3,1
F15-RastriginRot,quality,1,31,0.994959,0
F15-RastriginRot,quality,1,32,1063.02,1
F15-RastriginRot,quality,1,33,1098.06,1
F15-RastriginRot,quality,1,34,4.48483e-09,0
F15-RastriginRot,quality,1,35,1171.5,1
F15-RastriginRot,quality,1,36,4.48483e-09,0
F15-RastriginRot,quality,1,37,4.48483e-09,0
F15-RastriginRot,quality,1,38,4.48483e-09,0
F15-RastriginRot,quality,1,39,1252.52,1
F15-RastriginRot,quality,1,40,4.48483e-09,0
F15-RastriginRot,quality,1,41,4.48483e-09,0
F15-RastriginRot,quality,1,42,4.48483e-09,0
F15-RastriginRot,quality,1,43,4.48483e-09,0
F15-RastriginRot,quality,1,44,4.48483e-09,0
F15-RastriginRot,complement,1,15,4.48483e-09,0
F15-RastriginRot,complement,1,16,4.48483e-09,0
F15-RastriginRot,complement,1,17,4.48483e-09,0
F15-RastriginRot,complement,1,18,4.48483e-09,0
F15-RastriginRot,complement,1,19,9.94944,0
F15-RastriginRot,complement,1,20,4.48483e-09,0
F15-RastriginRot,complement,1,21,4.48483e-09,0
F15-RastriginRot,complement,1,22,0,0
F15-RastriginRot,complement,1,23,152.212,0
F15-RastriginRot,complement,1,24,62.9907,0
F15-RastriginRot,complement,1,25,0.994959,0
F15-RastriginRot,complement,1,26,4.48483e-09,0
F15-RastriginRot,complement,1,27,175.096,0
F15-RastriginRot,complement,1,28,4.48483e-09,0
F15-RastriginRot,complement,1,29,4.48483e-09,0
F15-RastriginRot,complement,1,30,977.001,1
F15-RastriginRot,complement,1,31,202.955,0
F15-RastriginRot,complement,1,32,8.95454,0
F15-RastriginRot,complement,1,33,975.775,1
F15-RastriginRot,complement,1,34,4.48483e-09,0
F15-RastriginRot,complement,1,35,152.212,0
F15-RastriginRot,complement,1,36,4.48483e-09,0
F15-RastriginRot,complement,1,37,4.48483e-09,0
F15-RastriginRot,complement,1,38,4.48483e-09,0
F15-RastriginRot,complement,1,39,0,0
F15-RastriginRot,complement,1,40,4.48483e-09,0
F15-RastriginRot,complement,1,41,4.48483e-09,0
F15-RastriginRot,complement,1,42,4.48483e-09,0
F15-RastriginRot,complement,1,43,4.48483e-09,0
F15-RastriginRot,complement,1,44,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,15,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,16,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,17,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,18,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,19,1007.44,1
F15-RastriginRot,spread@0.1,1,20,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,21,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,22,1061.14,1
F15-RastriginRot,spread@0.1,1,23,1157.66,1
F15-RastriginRot,spread@0.1,1,24,0.66362,0
F15-RastriginRot,spread@0.1,1,25,1009.1,1
F15-RastriginRot,spread@0.1,1,26,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,27,1129.81,1
F15-RastriginRot,spread@0.1,1,28,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,29,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,30,1070.33,1
F15-RastriginRot,spread@0.1,1,31,3.97983,0
F15-RastriginRot,spread@0.1,1,32,1006.63,1
F15-RastriginRot,spread@0.1,1,33,1042.71,1
F15-RastriginRot,spread@0.1,1,34,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,35,1148.41,1
F15-RastriginRot,spread@0.1,1,36,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,37,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,38,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,39,1099.33,1
F15-RastriginRot,spread@0.1,1,40,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,41,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,42,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,43,4.48483e-09,0
F15-RastriginRot,spread@0.1,1,44,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,15,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,16,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,17,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,18,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,19,8.9546,0
F15-RastriginRot,spread@0.25,1,20,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,21,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,22,997.752,1
F15-RastriginRot,spread@0.25,1,23,1059.63,1
F15-RastriginRot,spread@0.25,1,24,1049.77,1
F15-RastriginRot,spread@0.25,1,25,3.97983,0
F15-RastriginRot,spread@0.25,1,26,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,27,1030.79,1
F15-RastriginRot,spread@0.25,1,28,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,29,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,30,1002.83,1
F15-RastriginRot,spread@0.25,1,31,3.97983,0
F15-RastriginRot,spread@0.25,1,32,11.9394,0
F15-RastriginRot,spread@0.25,1,33,967.809,1
F15-RastriginRot,spread@0.25,1,34,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,35,1050.82,1
F15-RastriginRot,spread@0.25,1,36,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,37,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,38,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,39,1039.14,1
F15-RastriginRot,spread@0.25,1,40,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,41,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,42,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,43,4.48483e-09,0
F15-RastriginRot,spread@0.25,1,44,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,15,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,16,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,17,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,18,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,19,12.9343,0
F15-RastriginRot,spread@0.5,1,20,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,21,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,22,2.98487,0
F15-RastriginRot,spread@0.5,1,23,1040.96,1
F15-RastriginRot,spread@0.5,1,24,1049.77,1
F15-RastriginRot,spread@0.5,1,25,3.97983,0
F15-RastriginRot,spread@0.5,1,26,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,27,0,0
F15-RastriginRot,spread@0.5,1,28,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,29,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,30,1002.83,1
F15-RastriginRot,spread@0.5,1,31,11.9395,0
F15-RastriginRot,spread@0.5,1,32,11.9394,0
F15-RastriginRot,spread@0.5,1,33,967.809,1
F15-RastriginRot,spread@0.5,1,34,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,35,1035.81,1
F15-RastriginRot,spread@0.5,1,36,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,37,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,38,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,39,2.98487,0
F15-RastriginRot,spread@0.5,1,40,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,41,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,42,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,43,4.48483e-09,0
F15-RastriginRot,spread@0.5,1,44,4.48483e-09,0
F15-RastriginRot,spread@1,1,15,4.48483e-09,0
F15-RastriginRot,spread@1,1,16,4.48483e-09,0
F15-RastriginRot,spread@1,1,17,4.48483e-09,0
F15-RastriginRot,spread@1,1,18,4.48483e-09,0
F15-RastriginRot,spread@1,1,19,0,0
F15-RastriginRot,spread@1,1,20,4.48483e-09,0
F15-RastriginRot,spread@1,1,21,4.48483e-09,0
F15-RastriginRot,spread@1,1,22,73.625,0
F15-RastriginRot,spread@1,1,23,32.8315,0
F15-RastriginRot,spread@1,1,24,1049.77,1
F15-RastriginRot,spread@1,1,25,0,0
F15-RastriginRot,spread@1,1,26,4.48483e-09,0
F15-RastriginRot,spread@1,1,27,55.7152,0
F15-RastriginRot,spread@1,1,28,4.48483e-09,0
F15-RastriginRot,spread@1,1,29,4.48483e-09,0
F15-RastriginRot,spread@1,1,30,1029.68,1
F15-RastriginRot,spread@1,1,31,11.9395,0
F15-RastriginRot,spread@1,1,32,7.95958,0
F15-RastriginRot,spread@1,1,33,1019.12,1
F15-RastriginRot,spread@1,1,34,4.48483e-09,0
F15-RastriginRot,spread@1,1,35,32.8315,0
F15-RastriginRot,spread@1,1,36,4.48483e-09,0
F15-RastriginRot,spread@1,1,37,4.48483e-09,0
F15-RastriginRot,spread@1,1,38,4.48483e-09,0
F15-RastriginRot,spread@1,1,39,58.7,0
F15-RastriginRot,spread@1,1,40,4.48483e-09,0
F15-RastriginRot,spread@1,1,41,4.48483e-09,0
F15-RastriginRot,spread@1,1,42,4.48483e-09,0
F15-RastriginRot,spread@1,1,43,4.48483e-09,0
F15-RastriginRot,spread@1,1,44,4.48483e-09,0
F15-RastriginRot,MC-ESO,2,15,4.2152,0
F15-RastriginRot,MC-ESO,2,16,961.749,1
F15-RastriginRot,MC-ESO,2,17,0,0
F15-RastriginRot,MC-ESO,2,18,0,0
F15-RastriginRot,MC-ESO,2,19,0,0
F15-RastriginRot,MC-ESO,2,20,0,0
F15-RastriginRot,MC-ESO,2,21,864.796,1
F15-RastriginRot,MC-ESO,2,22,1082.72,1
F15-RastriginRot,MC-ESO,2,23,1124.07,1
F15-RastriginRot,MC-ESO,2,24,881.194,1
F15-RastriginRot,MC-ESO,2,25,854.384,1
F15-RastriginRot,MC-ESO,2,26,1074.9,1
